"timeStamp","precinctId","countyName","voteType","candidate","votes","delta"
"2020-11-27 04:08:19.000","New/Former Resident","Burt","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Burt","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","OAKLAND I","Burt","total","trumpd","255","255"
"2020-11-27 04:08:19.000","OAKLAND I","Burt","total","bidenj","94","94"
"2020-11-27 04:08:19.000","OAKLAND I","Burt","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","OAKLAND II","Burt","total","trumpd","239","239"
"2020-11-27 04:08:19.000","OAKLAND II","Burt","total","bidenj","81","81"
"2020-11-27 04:08:19.000","OAKLAND II","Burt","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","SILVERCREEK-SUMMIT","Burt","total","trumpd","240","240"
"2020-11-27 04:08:19.000","SILVERCREEK-SUMMIT","Burt","total","bidenj","87","87"
"2020-11-27 04:08:19.000","SILVERCREEK-SUMMIT","Burt","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","TEKAMAH I","Burt","total","trumpd","300","300"
"2020-11-27 04:08:19.000","TEKAMAH I","Burt","total","bidenj","172","172"
"2020-11-27 04:08:19.000","TEKAMAH I","Burt","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","TEKAMAH II","Burt","total","trumpd","299","299"
"2020-11-27 04:08:19.000","TEKAMAH II","Burt","total","bidenj","154","154"
"2020-11-27 04:08:19.000","TEKAMAH II","Burt","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","First Ward","Butler","total","trumpd","293","293"
"2020-11-27 04:08:19.000","First Ward","Butler","total","bidenj","80","80"
"2020-11-27 04:08:19.000","First Ward","Butler","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Franklin-Bone Creek","Butler","total","trumpd","282","282"
"2020-11-27 04:08:19.000","Franklin-Bone Creek","Butler","total","bidenj","40","40"
"2020-11-27 04:08:19.000","Franklin-Bone Creek","Butler","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Linwood-Skull Creek-Platte","Butler","total","trumpd","296","296"
"2020-11-27 04:08:19.000","Linwood-Skull Creek-Platte","Butler","total","bidenj","70","70"
"2020-11-27 04:08:19.000","Linwood-Skull Creek-Platte","Butler","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","New/Former Resident","Butler","total","trumpd","2","2"
"2020-11-27 04:08:19.000","New/Former Resident","Butler","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Butler","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Oak Creek-Center","Butler","total","trumpd","321","321"
"2020-11-27 04:08:19.000","Oak Creek-Center","Butler","total","bidenj","96","96"
"2020-11-27 04:08:19.000","Oak Creek-Center","Butler","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","Plum Creek-Richardson","Butler","total","trumpd","288","288"
"2020-11-27 04:08:19.000","Plum Creek-Richardson","Butler","total","bidenj","77","77"
"2020-11-27 04:08:19.000","Plum Creek-Richardson","Butler","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","Read-Ulysses","Butler","total","trumpd","227","227"
"2020-11-27 04:08:19.000","Read-Ulysses","Butler","total","bidenj","46","46"
"2020-11-27 04:08:19.000","Read-Ulysses","Butler","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Savannah-Alexis","Butler","total","trumpd","542","542"
"2020-11-27 04:08:19.000","Savannah-Alexis","Butler","total","bidenj","123","123"
"2020-11-27 04:08:19.000","Savannah-Alexis","Butler","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","Second Ward","Butler","total","trumpd","353","353"
"2020-11-27 04:08:19.000","Second Ward","Butler","total","bidenj","95","95"
"2020-11-27 04:08:19.000","Second Ward","Butler","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Summit-Reading","Butler","total","trumpd","313","313"
"2020-11-27 04:08:19.000","Summit-Reading","Butler","total","bidenj","78","78"
"2020-11-27 04:08:19.000","Summit-Reading","Butler","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Third Ward","Butler","total","trumpd","387","387"
"2020-11-27 04:08:19.000","Third Ward","Butler","total","bidenj","130","130"
"2020-11-27 04:08:19.000","Third Ward","Butler","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Union-Olive","Butler","total","trumpd","238","238"
"2020-11-27 04:08:19.000","Union-Olive","Butler","total","bidenj","38","38"
"2020-11-27 04:08:19.000","Union-Olive","Butler","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","1st Ward - 1st Precinct","Cass","total","trumpd","236","236"
"2020-11-27 04:08:19.000","1st Ward - 1st Precinct","Cass","total","bidenj","142","142"
"2020-11-27 04:08:19.000","1st Ward - 1st Precinct","Cass","total","jorgensenj","15","15"
"2020-11-27 04:08:19.000","1st Ward - 2nd Precinct","Cass","total","trumpd","234","234"
"2020-11-27 04:08:19.000","1st Ward - 2nd Precinct","Cass","total","bidenj","124","124"
"2020-11-27 04:08:19.000","1st Ward - 2nd Precinct","Cass","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","2nd Ward - 1st Precinct","Cass","total","trumpd","254","254"
"2020-11-27 04:08:19.000","2nd Ward - 1st Precinct","Cass","total","bidenj","128","128"
"2020-11-27 04:08:19.000","2nd Ward - 1st Precinct","Cass","total","jorgensenj","22","22"
"2020-11-27 04:08:19.000","2nd Ward - 2nd Precinct","Cass","total","trumpd","228","228"
"2020-11-27 04:08:19.000","2nd Ward - 2nd Precinct","Cass","total","bidenj","130","130"
"2020-11-27 04:08:19.000","2nd Ward - 2nd Precinct","Cass","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","3rd Ward - 1st Precinct","Cass","total","trumpd","263","263"
"2020-11-27 04:08:19.000","3rd Ward - 1st Precinct","Cass","total","bidenj","121","121"
"2020-11-27 04:08:19.000","3rd Ward - 1st Precinct","Cass","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","3rd Ward - 2nd Precinct","Cass","total","trumpd","217","217"
"2020-11-27 04:08:19.000","3rd Ward - 2nd Precinct","Cass","total","bidenj","122","122"
"2020-11-27 04:08:19.000","3rd Ward - 2nd Precinct","Cass","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","4th Ward - 1st Precinct","Cass","total","trumpd","182","182"
"2020-11-27 04:08:19.000","4th Ward - 1st Precinct","Cass","total","bidenj","102","102"
"2020-11-27 04:08:19.000","4th Ward - 1st Precinct","Cass","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","4th Ward - 2nd Precinct","Cass","total","trumpd","239","239"
"2020-11-27 04:08:19.000","4th Ward - 2nd Precinct","Cass","total","bidenj","134","134"
"2020-11-27 04:08:19.000","4th Ward - 2nd Precinct","Cass","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Avoca","Cass","total","trumpd","209","209"
"2020-11-27 04:08:19.000","Avoca","Cass","total","bidenj","71","71"
"2020-11-27 04:08:19.000","Avoca","Cass","total","jorgensenj","13","13"
"2020-11-27 04:08:19.000","Buccaneer Bay","Cass","total","trumpd","532","532"
"2020-11-27 04:08:19.000","Buccaneer Bay","Cass","total","bidenj","369","369"
"2020-11-27 04:08:19.000","Buccaneer Bay","Cass","total","jorgensenj","32","32"
"2020-11-27 04:08:19.000","Center","Cass","total","trumpd","236","236"
"2020-11-27 04:08:19.000","Center","Cass","total","bidenj","104","104"
"2020-11-27 04:08:19.000","Center","Cass","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","East Louisville","Cass","total","trumpd","349","349"
"2020-11-27 04:08:19.000","East Louisville","Cass","total","bidenj","184","184"
"2020-11-27 04:08:19.000","East Louisville","Cass","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","Eight Mile Grove","Cass","total","trumpd","504","504"
"2020-11-27 04:08:19.000","Eight Mile Grove","Cass","total","bidenj","194","194"
"2020-11-27 04:08:19.000","Eight Mile Grove","Cass","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","Liberty","Cass","total","trumpd","241","241"
"2020-11-27 04:08:19.000","Liberty","Cass","total","bidenj","118","118"
"2020-11-27 04:08:19.000","Liberty","Cass","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","McKelverly","Cass","total","trumpd","202","202"
"2020-11-27 04:08:19.000","McKelverly","Cass","total","bidenj","65","65"
"2020-11-27 04:08:19.000","McKelverly","Cass","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","Mount Pleasant","Cass","total","trumpd","111","111"
"2020-11-27 04:08:19.000","Mount Pleasant","Cass","total","bidenj","35","35"
"2020-11-27 04:08:19.000","Mount Pleasant","Cass","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Murdock","Cass","total","trumpd","263","263"
"2020-11-27 04:08:19.000","Murdock","Cass","total","bidenj","148","148"
"2020-11-27 04:08:19.000","Murdock","Cass","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Nehawka","Cass","total","trumpd","148","148"
"2020-11-27 04:08:19.000","Nehawka","Cass","total","bidenj","51","51"
"2020-11-27 04:08:19.000","Nehawka","Cass","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","New/Former Resident","Cass","total","trumpd","38","38"
"2020-11-27 04:08:19.000","New/Former Resident","Cass","total","bidenj","9","9"
"2020-11-27 04:08:19.000","New/Former Resident","Cass","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","North Plattsmouth","Cass","total","trumpd","420","420"
"2020-11-27 04:08:19.000","North Plattsmouth","Cass","total","bidenj","141","141"
"2020-11-27 04:08:19.000","North Plattsmouth","Cass","total","jorgensenj","17","17"
"2020-11-27 04:08:19.000","North Rock Bluff","Cass","total","trumpd","445","445"
"2020-11-27 04:08:19.000","North Rock Bluff","Cass","total","bidenj","216","216"
"2020-11-27 04:08:19.000","North Rock Bluff","Cass","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Salt Creek","Cass","total","trumpd","352","352"
"2020-11-27 04:08:19.000","Salt Creek","Cass","total","bidenj","153","153"
"2020-11-27 04:08:19.000","Salt Creek","Cass","total","jorgensenj","23","23"
"2020-11-27 04:08:19.000","South Bend","Cass","total","trumpd","437","437"
"2020-11-27 04:08:19.000","South Bend","Cass","total","bidenj","203","203"
"2020-11-27 04:08:19.000","South Bend","Cass","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","South Plattsmouth","Cass","total","trumpd","608","608"
"2020-11-27 04:08:19.000","South Plattsmouth","Cass","total","bidenj","234","234"
"2020-11-27 04:08:19.000","South Plattsmouth","Cass","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","South Rock Bluff","Cass","total","trumpd","794","794"
"2020-11-27 04:08:19.000","South Rock Bluff","Cass","total","bidenj","333","333"
"2020-11-27 04:08:19.000","South Rock Bluff","Cass","total","jorgensenj","17","17"
"2020-11-27 04:08:19.000","Stove Creek","Cass","total","trumpd","409","409"
"2020-11-27 04:08:19.000","Stove Creek","Cass","total","bidenj","188","188"
"2020-11-27 04:08:19.000","Stove Creek","Cass","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","Tipton","Cass","total","trumpd","848","848"
"2020-11-27 04:08:19.000","Tipton","Cass","total","bidenj","401","401"
"2020-11-27 04:08:19.000","Tipton","Cass","total","jorgensenj","31","31"
"2020-11-27 04:08:19.000","Weeping Water 1st Ward","Cass","total","trumpd","197","197"
"2020-11-27 04:08:19.000","Weeping Water 1st Ward","Cass","total","bidenj","105","105"
"2020-11-27 04:08:19.000","Weeping Water 1st Ward","Cass","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Weeping Water 2nd Ward","Cass","total","trumpd","193","193"
"2020-11-27 04:08:19.000","Weeping Water 2nd Ward","Cass","total","bidenj","107","107"
"2020-11-27 04:08:19.000","Weeping Water 2nd Ward","Cass","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","West Louisville","Cass","total","trumpd","454","454"
"2020-11-27 04:08:19.000","West Louisville","Cass","total","bidenj","192","192"
"2020-11-27 04:08:19.000","West Louisville","Cass","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","West Rock Bluff","Cass","total","trumpd","278","278"
"2020-11-27 04:08:19.000","West Rock Bluff","Cass","total","bidenj","113","113"
"2020-11-27 04:08:19.000","West Rock Bluff","Cass","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","New/Former Resident","Cedar","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Cedar","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Cedar","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Precicnt 10 (17-18)","Cedar","total","trumpd","142","142"
"2020-11-27 04:08:19.000","Precicnt 10 (17-18)","Cedar","total","bidenj","12","12"
"2020-11-27 04:08:19.000","Precicnt 10 (17-18)","Cedar","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","Precicnt 13 (21)","Cedar","total","trumpd","529","529"
"2020-11-27 04:08:19.000","Precicnt 13 (21)","Cedar","total","bidenj","101","101"
"2020-11-27 04:08:19.000","Precicnt 13 (21)","Cedar","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","Precicnt 3 (4)","Cedar","total","trumpd","179","179"
"2020-11-27 04:08:19.000","Precicnt 3 (4)","Cedar","total","bidenj","25","25"
"2020-11-27 04:08:19.000","Precicnt 3 (4)","Cedar","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Precicnt 4 (5-6-7)","Cedar","total","trumpd","386","386"
"2020-11-27 04:08:19.000","Precicnt 4 (5-6-7)","Cedar","total","bidenj","50","50"
"2020-11-27 04:08:19.000","Precicnt 4 (5-6-7)","Cedar","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","Precicnt 7 (9A)","Cedar","total","trumpd","86","86"
"2020-11-27 04:08:19.000","Precicnt 7 (9A)","Cedar","total","bidenj","15","15"
"2020-11-27 04:08:19.000","Precicnt 7 (9A)","Cedar","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Precinct 1 (1)","Cedar","total","trumpd","157","157"
"2020-11-27 04:08:19.000","Precinct 1 (1)","Cedar","total","bidenj","33","33"
"2020-11-27 04:08:19.000","Precinct 1 (1)","Cedar","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Precinct 11 (19)","Cedar","total","trumpd","473","473"
"2020-11-27 04:08:19.000","Precinct 11 (19)","Cedar","total","bidenj","85","85"
"2020-11-27 04:08:19.000","Precinct 11 (19)","Cedar","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","Precinct 12 (20)","Cedar","total","trumpd","97","97"
"2020-11-27 04:08:19.000","Precinct 12 (20)","Cedar","total","bidenj","29","29"
"2020-11-27 04:08:19.000","Precinct 12 (20)","Cedar","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Precinct 2 (2-3)","Cedar","total","trumpd","360","360"
"2020-11-27 04:08:19.000","Precinct 2 (2-3)","Cedar","total","bidenj","67","67"
"2020-11-27 04:08:19.000","Precinct 2 (2-3)","Cedar","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Precinct 5 (13-14)","Cedar","total","trumpd","136","136"
"2020-11-27 04:08:19.000","Precinct 5 (13-14)","Cedar","total","bidenj","34","34"
"2020-11-27 04:08:19.000","Precinct 5 (13-14)","Cedar","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Precinct 6 (8-9)","Cedar","total","trumpd","985","985"
"2020-11-27 04:08:19.000","Precinct 6 (8-9)","Cedar","total","bidenj","175","175"
"2020-11-27 04:08:19.000","Precinct 6 (8-9)","Cedar","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","Precinct 8 (10-11-12)","Cedar","total","trumpd","248","248"
"2020-11-27 04:08:19.000","Precinct 8 (10-11-12)","Cedar","total","bidenj","28","28"
"2020-11-27 04:08:19.000","Precinct 8 (10-11-12)","Cedar","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Precinct 9 (15-16)","Cedar","total","trumpd","396","396"
"2020-11-27 04:08:19.000","Precinct 9 (15-16)","Cedar","total","bidenj","71","71"
"2020-11-27 04:08:19.000","Precinct 9 (15-16)","Cedar","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","Champion/Lamar","Chase","total","trumpd","264","264"
"2020-11-27 04:08:19.000","Champion/Lamar","Chase","total","bidenj","25","25"
"2020-11-27 04:08:19.000","Champion/Lamar","Chase","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Imperial East","Chase","total","trumpd","284","284"
"2020-11-27 04:08:19.000","Imperial East","Chase","total","bidenj","58","58"
"2020-11-27 04:08:19.000","Imperial East","Chase","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Imperial Rural","Chase","total","trumpd","324","324"
"2020-11-27 04:08:19.000","Imperial Rural","Chase","total","bidenj","29","29"
"2020-11-27 04:08:19.000","Imperial Rural","Chase","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Imperial West","Chase","total","trumpd","518","518"
"2020-11-27 04:08:19.000","Imperial West","Chase","total","bidenj","83","83"
"2020-11-27 04:08:19.000","Imperial West","Chase","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","New/Former Resident","Chase","total","trumpd","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Chase","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Chase","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Wauneta","Chase","total","trumpd","349","349"
"2020-11-27 04:08:19.000","Wauneta","Chase","total","bidenj","31","31"
"2020-11-27 04:08:19.000","Wauneta","Chase","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","Barley","Cherry","total","trumpd","44","44"
"2020-11-27 04:08:19.000","Barley","Cherry","total","bidenj","1","1"
"2020-11-27 04:08:19.000","Barley","Cherry","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Cleveland","Cherry","total","trumpd","73","73"
"2020-11-27 04:08:19.000","Cleveland","Cherry","total","bidenj","5","5"
"2020-11-27 04:08:19.000","Cleveland","Cherry","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","Cody","Cherry","total","trumpd","195","195"
"2020-11-27 04:08:19.000","Cody","Cherry","total","bidenj","20","20"
"2020-11-27 04:08:19.000","Cody","Cherry","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Crookston","Cherry","total","trumpd","125","125"
"2020-11-27 04:08:19.000","Crookston","Cherry","total","bidenj","7","7"
"2020-11-27 04:08:19.000","Crookston","Cherry","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Gillaspie","Cherry","total","trumpd","25","25"
"2020-11-27 04:08:19.000","Gillaspie","Cherry","total","bidenj","0","0"
"2020-11-27 04:08:19.000","Gillaspie","Cherry","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Goose Creek","Cherry","total","trumpd","79","79"
"2020-11-27 04:08:19.000","Goose Creek","Cherry","total","bidenj","1","1"
"2020-11-27 04:08:19.000","Goose Creek","Cherry","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","Kennedy","Cherry","total","trumpd","30","30"
"2020-11-27 04:08:19.000","Kennedy","Cherry","total","bidenj","0","0"
"2020-11-27 04:08:19.000","Kennedy","Cherry","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Kilgore","Cherry","total","trumpd","75","75"
"2020-11-27 04:08:19.000","Kilgore","Cherry","total","bidenj","5","5"
"2020-11-27 04:08:19.000","Kilgore","Cherry","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","King","Cherry","total","trumpd","19","19"
